,episode,score,Q_sum
773,773.0,0.0,1179616.4793660312
774,774.0,0.0,1181088.3365015278
775,775.0,0.0,1181716.5952275505
776,776.0,0.0,1183311.2894439104
777,777.0,1.0,1184703.530311773
778,778.0,2.0,1187251.8347327693
779,779.0,1.0,1188946.7177411162
780,780.0,0.0,1190306.9495189355
781,781.0,1.0,1191955.4262094107
782,782.0,0.0,1192788.738808547
783,783.0,0.0,1193914.393046071
784,784.0,1.0,1195165.3656537596
785,785.0,1.0,1196826.9536959035
786,786.0,1.0,1198284.2859712164
787,787.0,0.0,1199419.8490065553
788,788.0,1.0,1202738.565655397
789,789.0,0.0,1206008.0182336748
790,790.0,0.0,1207163.165358721
791,791.0,1.0,1208427.1849043265
792,792.0,0.0,1209919.1362413687
793,793.0,2.0,1211331.4449328603
794,794.0,0.0,1212244.423800952
795,795.0,0.0,1213084.3032473272
796,796.0,1.0,1214829.6101966205
797,797.0,1.0,1215950.6426576066
798,798.0,3.0,1217504.7631939915
799,799.0,1.0,1218863.6327308272
800,800.0,0.0,1220626.3013376913
801,801.0,0.0,1222501.2329042556
802,802.0,1.0,1225497.3365813824
803,803.0,2.0,1228450.3674175073
804,804.0,1.0,1229843.0481887155
805,805.0,0.0,1230733.4224020643
806,806.0,0.0,1232447.1299983268
807,807.0,0.0,1233380.4020102168
808,808.0,2.0,1235182.6359990286
809,809.0,0.0,1236826.4770613082
810,810.0,0.0,1238194.9514069934
811,811.0,1.0,1239909.5449470414
812,812.0,0.0,1241803.72369353
813,813.0,1.0,1243433.6841047304
814,814.0,2.0,1244738.5076461267
815,815.0,0.0,1246460.9044587982
816,816.0,0.0,1247346.2808254368
817,817.0,1.0,1248388.4094321753
818,818.0,1.0,1250653.3243157016
819,819.0,0.0,1253011.8310105004
820,820.0,0.0,1253718.8210955034
821,821.0,0.0,1255057.1060327312
822,822.0,0.0,1256278.5191373597
823,823.0,1.0,1257386.4100430827
824,824.0,1.0,1258878.663243726
825,825.0,1.0,1260373.472280591
826,826.0,0.0,1262965.755155952
827,827.0,0.0,1264414.650321967
828,828.0,1.0,1265361.245683093
829,829.0,1.0,1267142.3994896794
830,830.0,1.0,1267744.6051900648
831,831.0,0.0,1268597.3951113448
832,832.0,0.0,1269844.910705219
833,833.0,0.0,1271052.370635082
834,834.0,0.0,1272283.9289352752
835,835.0,0.0,1272813.2922044718
836,836.0,2.0,1274735.1246254141
837,837.0,1.0,1277573.8521662198
838,838.0,0.0,1278138.9952925574
839,839.0,0.0,1279519.157828602
840,840.0,0.0,1280663.434898752
841,841.0,0.0,1281764.8234580136
842,842.0,0.0,1283277.7118270919
843,843.0,1.0,1284226.661736187
844,844.0,1.0,1285032.4846205725
845,845.0,0.0,1286369.143945123
846,846.0,0.0,1289687.8829066816
847,847.0,2.0,1291447.3753393153
848,848.0,1.0,1294283.2512924194
849,849.0,0.0,1295221.2566167947
850,850.0,0.0,1297205.5559976806
851,851.0,1.0,1300579.8952069713
852,852.0,0.0,1301356.2764825847
853,853.0,0.0,1303311.5820886365
854,854.0,0.0,1304592.7243884276
855,855.0,0.0,1306247.0184241838
856,856.0,0.0,1307683.43536249
857,857.0,1.0,1308821.2392553242
858,858.0,0.0,1310138.2089182367
859,859.0,0.0,1311074.7117746838
860,860.0,0.0,1312877.465436523
861,861.0,1.0,1314047.7525008896
862,862.0,0.0,1315236.3691704352
863,863.0,2.0,1316269.4903209386
864,864.0,0.0,1318537.7370712475
865,865.0,0.0,1320123.6177867898
866,866.0,1.0,1321388.6339522433
867,867.0,1.0,1324945.1996241617
868,868.0,2.0,1326261.970319343
869,869.0,0.0,1328238.0582224636
870,870.0,0.0,1329551.8208300252
871,871.0,0.0,1332240.5273071046
872,872.0,0.0,1333024.55913443
873,873.0,1.0,1335659.0111082147
874,874.0,0.0,1336989.1826281266
875,875.0,0.0,1338139.8799418414
876,876.0,0.0,1339406.1574916753
877,877.0,0.0,1341062.5424800261
878,878.0,0.0,1341891.1812222707
879,879.0,0.0,1343398.4744405954
880,880.0,1.0,1344876.1373560706
881,881.0,0.0,1346273.1383791093
882,882.0,0.0,1347767.2485067702
883,883.0,0.0,1349291.4456057749
884,884.0,0.0,1351035.5392351702
885,885.0,1.0,1353734.8085508666
886,886.0,0.0,1355381.7682889863
887,887.0,0.0,1356032.8904042742
888,888.0,0.0,1357161.0187367306
889,889.0,0.0,1358681.9116486534
890,890.0,0.0,1359963.3432645693
891,891.0,0.0,1360468.6531538405
892,892.0,0.0,1362636.061988024
893,893.0,0.0,1363369.9247431394
894,894.0,2.0,1364630.1010594473
895,895.0,2.0,1365988.3143956007
896,896.0,2.0,1369183.723355505
897,897.0,0.0,1371065.1386179356
898,898.0,1.0,1371888.3690399744
899,899.0,0.0,1373979.0574082593
900,900.0,0.0,1375304.7864875572
901,901.0,0.0,1376365.4769597917
902,902.0,0.0,1378457.4997550854
903,903.0,0.0,1381954.8015931072
904,904.0,0.0,1384149.1289843845
905,905.0,0.0,1385571.8483686296
906,906.0,0.0,1388022.4332138882
907,907.0,0.0,1389910.5540410278
908,908.0,0.0,1392921.3994498607
909,909.0,0.0,1395107.169435711
910,910.0,0.0,1397338.9763784336
911,911.0,1.0,1400232.4663769938
912,912.0,2.0,1402472.9345558088
913,913.0,0.0,1404949.410047113
914,914.0,0.0,1408015.6080855457
915,915.0,0.0,1409224.6147787343
916,916.0,0.0,1410897.001576502
917,917.0,2.0,1412951.4055725166
918,918.0,1.0,1414639.564107165
919,919.0,0.0,1417308.0341763757
920,920.0,0.0,1417939.57872327
921,921.0,0.0,1419485.221567568
922,922.0,1.0,1422546.1876045708
923,923.0,0.0,1424290.0942109367
924,924.0,1.0,1425875.5766765198
925,925.0,1.0,1427029.0294704435
926,926.0,0.0,1428798.0076759194
927,927.0,0.0,1431632.390915473
928,928.0,0.0,1432978.8818900574
929,929.0,0.0,1434582.976993576
930,930.0,0.0,1435624.972418119
931,931.0,1.0,1436528.8216476499
932,932.0,0.0,1438307.8305730466
933,933.0,0.0,1439680.8435329152
934,934.0,0.0,1440299.5936419214
935,935.0,0.0,1441300.3674684842
936,936.0,0.0,1443040.9715077353
937,937.0,0.0,1444365.3841665986
938,938.0,0.0,1445740.3399574533
939,939.0,0.0,1446671.20830521
940,940.0,0.0,1447153.4756382185
941,941.0,1.0,1450026.767675772
942,942.0,0.0,1451352.7469232068
943,943.0,0.0,1454170.1156201267
944,944.0,2.0,1455657.2365654078
945,945.0,2.0,1456931.6967853112
946,946.0,2.0,1458719.97433678
947,947.0,0.0,1461690.5578121906
948,948.0,0.0,1462162.3611717233
949,949.0,1.0,1463274.9903186487
950,950.0,0.0,1464286.3740823597
951,951.0,0.0,1466184.8960910286
952,952.0,1.0,1467799.3357162424
953,953.0,0.0,1469380.209659131
954,954.0,0.0,1470628.933028779
955,955.0,0.0,1472908.9891393492
956,956.0,0.0,1473474.2008282212
957,957.0,0.0,1474982.916384955
958,958.0,0.0,1477024.2142802996
959,959.0,0.0,1477456.4908694932
960,960.0,1.0,1478043.1995836124
961,961.0,0.0,1478443.7084854334
962,962.0,1.0,1478992.885901215
963,963.0,0.0,1479772.2074665534
964,964.0,1.0,1481297.3625381351
965,965.0,1.0,1484823.9062659615
966,966.0,0.0,1485408.1083908603
967,967.0,2.0,1487318.9227790588
968,968.0,2.0,1488868.1839117617
969,969.0,0.0,1490182.5282006375
970,970.0,0.0,1490849.4930607863
971,971.0,0.0,1491434.3978880076
972,972.0,2.0,1492465.0411461024
973,973.0,0.0,1493069.3442222085
974,974.0,0.0,1495263.7741131322
975,975.0,1.0,1496238.239476841
976,976.0,1.0,1497449.4985276796
977,977.0,0.0,1499503.6286117109
978,978.0,0.0,1501037.0213753392
979,979.0,0.0,1504396.9682929355
980,980.0,0.0,1505535.3320320721
981,981.0,0.0,1506978.0699760907
982,982.0,2.0,1508731.2555280274
983,983.0,0.0,1509986.3451588855
984,984.0,0.0,1511890.006505403
985,985.0,1.0,1513483.7235383636
986,986.0,0.0,1514278.2752927807
987,987.0,0.0,1515209.7105306226
988,988.0,0.0,1517164.3455988972
989,989.0,0.0,1518492.3084902512
990,990.0,0.0,1520484.8209612358
991,991.0,0.0,1521895.3370664427
992,992.0,0.0,1523803.2695394107
993,993.0,0.0,1525776.0915916027
994,994.0,1.0,1527091.9202443864
995,995.0,1.0,1528318.9045350796
996,996.0,0.0,1530078.4256925306
997,997.0,0.0,1531513.791950528
998,998.0,0.0,1532190.168648088
999,999.0,0.0,1533530.253044267
1000,1000.0,0.0,1535699.6036711186
1001,1001.0,1.0,1537296.2029419884
1002,1002.0,1.0,1540042.3849931944
1003,1003.0,0.0,1541099.0988674918
1004,1004.0,0.0,1543110.8085795508
1005,1005.0,1.0,1544695.1584421915
1006,1006.0,1.0,1546468.5810060573
1007,1007.0,1.0,1547228.6769480605
1008,1008.0,0.0,1548042.711329974
1009,1009.0,1.0,1549307.051741429
1010,1010.0,0.0,1550822.361882864
1011,1011.0,0.0,1552986.7368361354
1012,1012.0,0.0,1553619.1278345957
1013,1013.0,0.0,1554371.8690281957
1014,1014.0,1.0,1556086.1485573722
1015,1015.0,0.0,1557133.3993529046
1016,1016.0,0.0,1558732.8463409112
1017,1017.0,0.0,1560672.4822714678
1018,1018.0,1.0,1563762.9488322116
1019,1019.0,1.0,1564677.550187985
1020,1020.0,0.0,1566965.1131080391
1021,1021.0,0.0,1568416.0230108488
1022,1022.0,0.0,1569266.2979145932
1023,1023.0,1.0,1571873.6513600936
1024,1024.0,0.0,1572849.5738487153
1025,1025.0,1.0,1575047.2454051806
1026,1026.0,0.0,1577253.1745599818
1027,1027.0,0.0,1578759.7382108236
1028,1028.0,0.0,1580362.1386360181
1029,1029.0,0.0,1581528.4339949058
1030,1030.0,0.0,1583415.314322918
1031,1031.0,0.0,1585271.6986250589
1032,1032.0,1.0,1586462.0817187545
1033,1033.0,0.0,1587598.9125545393
1034,1034.0,0.0,1589771.1799665545
1035,1035.0,0.0,1590672.9356386831
1036,1036.0,0.0,1592197.1906106723
1037,1037.0,0.0,1592808.4643705927
1038,1038.0,1.0,1594262.6961388
1039,1039.0,0.0,1596691.599391602
1040,1040.0,0.0,1599117.5780318326
1041,1041.0,1.0,1600677.1135317183
1042,1042.0,0.0,1602451.4872611235
1043,1043.0,0.0,1604832.0968837517
1044,1044.0,0.0,1606441.5051778366
1045,1045.0,0.0,1608821.6749705852
1046,1046.0,0.0,1611153.0281420278
1047,1047.0,1.0,1612199.9021890606
1048,1048.0,0.0,1613682.0018285746
1049,1049.0,0.0,1615591.8831144487
1050,1050.0,1.0,1617935.9099708528
1051,1051.0,0.0,1620279.036811743
1052,1052.0,1.0,1622021.915011691
1053,1053.0,0.0,1623694.1386036943
1054,1054.0,0.0,1625988.133094042
1055,1055.0,0.0,1627895.999199151
1056,1056.0,1.0,1629188.0991478253
1057,1057.0,0.0,1631658.9061602452
1058,1058.0,0.0,1633873.3035082729
1059,1059.0,0.0,1634790.6652038635
1060,1060.0,0.0,1637037.471406113
1061,1061.0,0.0,1637688.9554665314
1062,1062.0,0.0,1639264.545217853
1063,1063.0,0.0,1641381.6452742582
1064,1064.0,0.0,1643649.9188236466
1065,1065.0,2.0,1645405.8495777647
1066,1066.0,0.0,1647657.637630386
1067,1067.0,0.0,1649103.1237250522
1068,1068.0,0.0,1651733.9016861324
1069,1069.0,1.0,1652581.755624167
1070,1070.0,1.0,1654860.7768577635
1071,1071.0,2.0,1656503.320884877
1072,1072.0,0.0,1658070.4529457765
1073,1073.0,0.0,1659931.2664381359
1074,1074.0,0.0,1661758.8948564178
1075,1075.0,0.0,1663281.6841072794
1076,1076.0,0.0,1664634.448258784
1077,1077.0,0.0,1666357.4511709353
1078,1078.0,0.0,1667798.6485629806
1079,1079.0,0.0,1670059.2569256066
1080,1080.0,0.0,1671087.76678034
1081,1081.0,0.0,1671963.4086798367
1082,1082.0,0.0,1673304.8986756576
1083,1083.0,0.0,1674166.3153327901
1084,1084.0,1.0,1676978.7056246048
1085,1085.0,0.0,1678779.8210453398
1086,1086.0,0.0,1680469.173899636
1087,1087.0,1.0,1681651.7193025562
1088,1088.0,2.0,1683508.2423001293
1089,1089.0,0.0,1685331.6297869573
1090,1090.0,2.0,1687000.1747884322
1091,1091.0,0.0,1688902.6769840831
1092,1092.0,0.0,1690968.897813893
1093,1093.0,1.0,1692120.0811713266
1094,1094.0,0.0,1694250.1507619955
1095,1095.0,0.0,1695772.9154086486
1096,1096.0,0.0,1697796.106266849
1097,1097.0,1.0,1699371.1242045101
1098,1098.0,0.0,1701811.4240416952
1099,1099.0,1.0,1704233.746415307
1100,1100.0,0.0,1705789.4498518654
1101,1101.0,0.0,1707682.5310079583
1102,1102.0,0.0,1709539.5600015994
1103,1103.0,0.0,1711033.71889483
1104,1104.0,0.0,1712630.420467424
1105,1105.0,2.0,1714845.4770812069
1106,1106.0,0.0,1716330.2579730265
1107,1107.0,1.0,1718231.302869386
1108,1108.0,0.0,1719772.1965452146
1109,1109.0,1.0,1720950.9379884826
1110,1110.0,0.0,1721605.7049572135
1111,1111.0,1.0,1723571.7776444855
1112,1112.0,1.0,1724615.7363657544
1113,1113.0,0.0,1725918.9781304977
1114,1114.0,1.0,1728396.6379776269
1115,1115.0,1.0,1729319.0698659455
1116,1116.0,0.0,1729868.9873388445
1117,1117.0,1.0,1732481.9599012278
1118,1118.0,1.0,1734689.6364053728
1119,1119.0,0.0,1736501.1598338962
1120,1120.0,1.0,1737496.3100001179
1121,1121.0,0.0,1739126.2296817033
1122,1122.0,0.0,1740607.9401186402
1123,1123.0,0.0,1741985.570976318
1124,1124.0,0.0,1743693.09046579
1125,1125.0,1.0,1745065.198147128
1126,1126.0,0.0,1745742.9198754122
1127,1127.0,0.0,1747332.8010721758
1128,1128.0,1.0,1748640.495075794
1129,1129.0,0.0,1749907.2258003843
1130,1130.0,1.0,1752359.3779802665
1131,1131.0,0.0,1753497.0571225674
1132,1132.0,0.0,1755138.3362770886
1133,1133.0,0.0,1756318.5231097739
1134,1134.0,0.0,1758145.3319474924
1135,1135.0,0.0,1759715.8503717831
1136,1136.0,0.0,1761053.3801625997
1137,1137.0,0.0,1762629.194754769
1138,1138.0,1.0,1764250.7146743187
1139,1139.0,0.0,1765980.615260385
1140,1140.0,0.0,1766746.8701289033
1141,1141.0,0.0,1767689.1080150295
1142,1142.0,0.0,1768671.5052885693
1143,1143.0,0.0,1770500.7068397328
1144,1144.0,2.0,1771703.2640616712
1145,1145.0,0.0,1772538.9400857466
1146,1146.0,0.0,1773677.1720416208
1147,1147.0,1.0,1775029.0496196155
1148,1148.0,0.0,1776605.0867233798
1149,1149.0,0.0,1777562.2882737606
1150,1150.0,0.0,1778413.391709438
1151,1151.0,0.0,1779875.8613052606
1152,1152.0,0.0,1781065.32746532
1153,1153.0,0.0,1782541.0535386521
1154,1154.0,0.0,1783563.2735289307
1155,1155.0,0.0,1785163.2696741386
1156,1156.0,0.0,1785760.9208582053
1157,1157.0,1.0,1787093.4348632377
1158,1158.0,0.0,1788338.0563724553
1159,1159.0,1.0,1789330.4549464523
1160,1160.0,0.0,1790079.6802160405
1161,1161.0,1.0,1790778.5461624782
1162,1162.0,1.0,1791966.5344539199
1163,1163.0,0.0,1793629.746457209
1164,1164.0,0.0,1794139.578467828
1165,1165.0,1.0,1795163.578753275
1166,1166.0,0.0,1797177.9574864504
1167,1167.0,0.0,1798254.942971856
1168,1168.0,0.0,1800922.7784851983
1169,1169.0,0.0,1801336.260416309
1170,1170.0,2.0,1802888.9788962917
1171,1171.0,0.0,1805046.5667295936
1172,1172.0,0.0,1805307.2707079938
1173,1173.0,0.0,1805885.6420840966
1174,1174.0,0.0,1806516.5872432613
1175,1175.0,0.0,1807248.671532193
1176,1176.0,0.0,1809251.8572175398
1177,1177.0,0.0,1809824.1714897011
1178,1178.0,0.0,1810221.850120337
1179,1179.0,0.0,1813085.4105991842
1180,1180.0,1.0,1813731.243370297
1181,1181.0,0.0,1814312.2872508336
1182,1182.0,0.0,1814694.5627067
1183,1183.0,0.0,1816727.8375147544
1184,1184.0,0.0,1817827.3182308795
1185,1185.0,1.0,1819079.2416027752
1186,1186.0,0.0,1820373.137397284
1187,1187.0,0.0,1820731.831019462
1188,1188.0,1.0,1822216.3285420893
1189,1189.0,0.0,1824029.053374241
1190,1190.0,1.0,1825547.2107077138
1191,1191.0,0.0,1826954.672554644
1192,1192.0,0.0,1828610.5822476135
1193,1193.0,2.0,1831976.716682488
1194,1194.0,1.0,1832505.33938424
1195,1195.0,0.0,1834273.7272427261
1196,1196.0,0.0,1834721.2933586182
1197,1197.0,0.0,1834919.001240419
1198,1198.0,0.0,1835121.237668269
1199,1199.0,0.0,1837646.4221550005
1200,1200.0,0.0,1838177.2334773117
1201,1201.0,0.0,1839148.5727891333
1202,1202.0,0.0,1839870.9249459708
1203,1203.0,0.0,1843494.350637876
1204,1204.0,0.0,1845429.8796841258
1205,1205.0,1.0,1845829.7471875793
1206,1206.0,1.0,1846970.1372112806
1207,1207.0,0.0,1847447.014451816
1208,1208.0,1.0,1848492.8152317551
1209,1209.0,1.0,1851023.384533177
1210,1210.0,2.0,1852712.3705388736
1211,1211.0,0.0,1853138.5102540816
1212,1212.0,0.0,1854485.6663347634
1213,1213.0,0.0,1857107.3534640947
1214,1214.0,2.0,1859366.3362577017
1215,1215.0,0.0,1859654.4578865122
1216,1216.0,0.0,1860381.5950681083
1217,1217.0,0.0,1860915.7945580396
1218,1218.0,0.0,1862005.4769865097
1219,1219.0,0.0,1862997.8453385476
1220,1220.0,0.0,1863760.5043556993
1221,1221.0,1.0,1865163.1599292941
1222,1222.0,0.0,1866034.5014491063
1223,1223.0,0.0,1867687.6537845237
1224,1224.0,0.0,1868013.4455387206
1225,1225.0,0.0,1868362.0292828796
1226,1226.0,0.0,1868926.7745937933
1227,1227.0,2.0,1870601.611023061
1228,1228.0,0.0,1871972.245012099
1229,1229.0,0.0,1872185.6176151014
1230,1230.0,0.0,1873882.8213800865
1231,1231.0,0.0,1875410.7434078674
1232,1232.0,0.0,1875742.3927745668
1233,1233.0,0.0,1876754.439208797
1234,1234.0,0.0,1877030.6352154943
1235,1235.0,2.0,1877984.2579718642
1236,1236.0,0.0,1878570.7377314616
1237,1237.0,1.0,1879688.8279882334
1238,1238.0,0.0,1881154.2468349033
1239,1239.0,1.0,1881613.4337221822
1240,1240.0,0.0,1882300.2828888535
1241,1241.0,0.0,1883377.1542118005
1242,1242.0,0.0,1885009.982448708
1243,1243.0,0.0,1885380.1202169002
1244,1244.0,0.0,1886256.4043490577
1245,1245.0,0.0,1887258.9641980655
1246,1246.0,0.0,1888374.7658576348
1247,1247.0,0.0,1889025.8957188923
1248,1248.0,0.0,1890122.369073627
1249,1249.0,0.0,1890724.1831056727
1250,1250.0,0.0,1892135.4861553197
1251,1251.0,0.0,1893531.1700045976
1252,1252.0,0.0,1894573.9885585078
1253,1253.0,0.0,1895199.8050091104
1254,1254.0,0.0,1896091.7528118799
1255,1255.0,0.0,1897429.5248079076
1256,1256.0,0.0,1897736.6665309696
1257,1257.0,0.0,1898302.589115095
1258,1258.0,2.0,1900750.4385224646
1259,1259.0,0.0,1901644.2482630075
1260,1260.0,0.0,1902185.3282576732
1261,1261.0,0.0,1902629.1788603498
1262,1262.0,0.0,1903515.700738907
1263,1263.0,1.0,1905939.0256591784
1264,1264.0,0.0,1906465.4578591818
1265,1265.0,0.0,1906993.0254002581
1266,1266.0,0.0,1907478.3347880729
1267,1267.0,0.0,1908263.5755446542
1268,1268.0,0.0,1908603.5294908376
1269,1269.0,0.0,1909180.1034997415
1270,1270.0,0.0,1910380.0570827932
1271,1271.0,0.0,1910937.6797385842
1272,1272.0,0.0,1911373.2739631177
1273,1273.0,1.0,1912033.6939591062
1274,1274.0,0.0,1912578.3625544398
1275,1275.0,0.0,1913679.3948285142
1276,1276.0,0.0,1914501.5247930016
1277,1277.0,0.0,1915476.6355939817
1278,1278.0,0.0,1915847.9006199073
1279,1279.0,1.0,1917513.8584486144
1280,1280.0,0.0,1918603.3334172023
1281,1281.0,0.0,1919635.8600716253
1282,1282.0,0.0,1920075.4637552097
1283,1283.0,0.0,1921600.7354617242
1284,1284.0,0.0,1922045.132977369
1285,1285.0,0.0,1922171.1144804603
1286,1286.0,0.0,1923142.5653700556
1287,1287.0,0.0,1924910.1678371225
1288,1288.0,1.0,1925493.863374826
1289,1289.0,0.0,1925588.9893496544
1290,1290.0,0.0,1926562.9880064083
1291,1291.0,0.0,1926791.2601728102
1292,1292.0,2.0,1927969.9184697405
1293,1293.0,0.0,1928085.7080326886
1294,1294.0,0.0,1928298.2614640025
1295,1295.0,0.0,1929705.2904952944
1296,1296.0,0.0,1929936.9513026846
1297,1297.0,0.0,1930165.6101602698
1298,1298.0,1.0,1931330.2602003147
1299,1299.0,0.0,1933152.6948365355
1300,1300.0,0.0,1934273.9774414764
1301,1301.0,0.0,1935469.6291817229
1302,1302.0,0.0,1936138.9169428223
1303,1303.0,0.0,1936869.7656677384
1304,1304.0,0.0,1938018.2979991303
1305,1305.0,0.0,1938710.8382406954
1306,1306.0,0.0,1939082.1274415252
1307,1307.0,0.0,1940792.2388514562
1308,1308.0,2.0,1942191.6372913248
1309,1309.0,0.0,1943120.6186274677
1310,1310.0,0.0,1943573.3800207637
1311,1311.0,1.0,1946529.3615564383
1312,1312.0,0.0,1948852.5368601326
1313,1313.0,0.0,1949389.6024136283
1314,1314.0,0.0,1949992.4690136812
1315,1315.0,0.0,1950966.6496788182
1316,1316.0,0.0,1952012.970715156
1317,1317.0,0.0,1952933.6878871787
1318,1318.0,1.0,1954097.788520797
1319,1319.0,1.0,1954730.6575152017
1320,1320.0,0.0,1954943.9734821564
1321,1321.0,0.0,1956146.4988496911
1322,1322.0,1.0,1956627.9401101992
1323,1323.0,0.0,1957534.8137871574
1324,1324.0,0.0,1957797.2177522525
1325,1325.0,0.0,1958176.7135085263
1326,1326.0,0.0,1960004.190592137
1327,1327.0,0.0,1960454.8185023193
1328,1328.0,1.0,1961342.565869555
1329,1329.0,2.0,1962773.8482516108
1330,1330.0,1.0,1963982.8509018812
1331,1331.0,0.0,1964296.154919901
1332,1332.0,0.0,1965746.4759567417
1333,1333.0,0.0,1967541.3280733684
1334,1334.0,0.0,1968563.9727382408
1335,1335.0,0.0,1970400.5109485406
1336,1336.0,0.0,1970629.666031959
1337,1337.0,0.0,1971296.5253125047
1338,1338.0,0.0,1971549.5271676918
1339,1339.0,0.0,1973072.8661803973
1340,1340.0,0.0,1973347.5032239282
1341,1341.0,0.0,1974132.813505383
1342,1342.0,0.0,1976342.4821247698
1343,1343.0,1.0,1977760.2444884384
1344,1344.0,0.0,1977826.860366964
1345,1345.0,0.0,1978022.1240599954
1346,1346.0,0.0,1978743.8078068928
1347,1347.0,0.0,1979928.9630354687
1348,1348.0,0.0,1980091.1075473086
1349,1349.0,0.0,1980458.1580216815
1350,1350.0,0.0,1981229.2264892433
1351,1351.0,0.0,1981378.9001788353
1352,1352.0,0.0,1982060.001778159
1353,1353.0,0.0,1983028.089330764
1354,1354.0,0.0,1983590.6626878802
1355,1355.0,1.0,1983984.8882781116
1356,1356.0,0.0,1984265.8238908157
1357,1357.0,0.0,1984377.7022213826
1358,1358.0,0.0,1985770.805155931
1359,1359.0,0.0,1986598.9876717625
1360,1360.0,0.0,1986797.9963481543
1361,1361.0,0.0,1987793.5677204938
1362,1362.0,1.0,1991701.3489515465
1363,1363.0,0.0,1992730.3405082405
1364,1364.0,2.0,1994341.2431506086
1365,1365.0,2.0,1995541.5966168276
1366,1366.0,0.0,1996725.1574458107
1367,1367.0,1.0,1998627.9487181231
1368,1368.0,1.0,2000159.2443875992
1369,1369.0,0.0,2000911.520830412
1370,1370.0,0.0,2002846.2021782473
1371,1371.0,0.0,2003134.7788413502
1372,1372.0,0.0,2003299.1164172085
1373,1373.0,0.0,2004053.1754448223
1374,1374.0,0.0,2004136.1577581977
1375,1375.0,1.0,2004918.963064411
1376,1376.0,0.0,2007037.3337218813
1377,1377.0,0.0,2007725.7703473633
1378,1378.0,0.0,2008459.317185303
1379,1379.0,0.0,2008983.2858115986
1380,1380.0,0.0,2009217.637231892
1381,1381.0,0.0,2010755.229438293
1382,1382.0,0.0,2010987.4562012702
1383,1383.0,0.0,2011315.5432664775
1384,1384.0,0.0,2012025.388365832
1385,1385.0,1.0,2013252.9302870769
1386,1386.0,0.0,2015338.8020425574
1387,1387.0,0.0,2017358.7290259178
1388,1388.0,0.0,2017515.899785417
1389,1389.0,0.0,2017800.0262402364
1390,1390.0,0.0,2017928.0394321799
1391,1391.0,0.0,2019078.1636065412
1392,1392.0,0.0,2019337.3313168413
1393,1393.0,0.0,2019561.5187101248
1394,1394.0,0.0,2020865.2287011468
1395,1395.0,0.0,2020998.1185602555
1396,1396.0,0.0,2021223.4620260987
1397,1397.0,0.0,2021606.719311316
1398,1398.0,0.0,2022857.3137384986
1399,1399.0,0.0,2023106.2934498915
1400,1400.0,0.0,2025771.443652288
1401,1401.0,0.0,2027046.653869295
1402,1402.0,0.0,2027794.589392999
1403,1403.0,0.0,2027985.73238291
1404,1404.0,0.0,2028692.3709599313
1405,1405.0,0.0,2029943.537882859
1406,1406.0,0.0,2030142.2908266755
1407,1407.0,0.0,2031018.8779754553
1408,1408.0,0.0,2031799.9580251651
1409,1409.0,0.0,2032339.864317449
1410,1410.0,2.0,2033573.027369938
1411,1411.0,0.0,2036230.0834317408
1412,1412.0,0.0,2038128.0991993847
1413,1413.0,0.0,2038198.487466589
1414,1414.0,0.0,2038618.264328875
1415,1415.0,1.0,2041697.4034996904
1416,1416.0,0.0,2042839.8275581729
1417,1417.0,0.0,2043502.0577340103
1418,1418.0,2.0,2044840.0927583852
1419,1419.0,1.0,2045187.1162064297
1420,1420.0,0.0,2045380.899552204
1421,1421.0,0.0,2046446.2393355563
1422,1422.0,0.0,2047335.1400158731
1423,1423.0,0.0,2047720.990815173
1424,1424.0,0.0,2048104.782180251
1425,1425.0,0.0,2048684.3966099431
1426,1426.0,0.0,2048844.6920743543
1427,1427.0,0.0,2049245.2077874306
1428,1428.0,0.0,2050600.62163381
1429,1429.0,0.0,2050960.5300082508
1430,1430.0,2.0,2051684.6421916946
1431,1431.0,0.0,2052318.9860500423
1432,1432.0,0.0,2053143.2494498855
1433,1433.0,0.0,2053572.542585852
1434,1434.0,0.0,2053867.082868482
1435,1435.0,0.0,2054603.6129831574
1436,1436.0,0.0,2056460.3595947968
1437,1437.0,0.0,2056564.9548194155
1438,1438.0,0.0,2057711.7065987163
1439,1439.0,0.0,2057980.1241143546
1440,1440.0,2.0,2059429.5895687384
1441,1441.0,0.0,2059830.5712275382
1442,1442.0,0.0,2060359.9583284725
1443,1443.0,0.0,2061164.368506533
1444,1444.0,0.0,2061477.0634553076
1445,1445.0,0.0,2061891.509462173
1446,1446.0,0.0,2062202.9295857132
1447,1447.0,1.0,2064570.9796580127
1448,1448.0,0.0,2065094.6277372509
1449,1449.0,0.0,2065364.6850647877
1450,1450.0,0.0,2066484.2656566459
1451,1451.0,0.0,2067078.8472409344
1452,1452.0,1.0,2067926.115302053
1453,1453.0,0.0,2068954.6311534126
1454,1454.0,0.0,2070661.9422294744
1455,1455.0,0.0,2071272.7972697027
1456,1456.0,0.0,2071599.0073285843
1457,1457.0,0.0,2072190.1666570532
1458,1458.0,0.0,2072408.07932708
1459,1459.0,0.0,2072524.530274379
1460,1460.0,2.0,2073556.8493523716
1461,1461.0,0.0,2073773.112524812
1462,1462.0,0.0,2074160.2912971005
1463,1463.0,0.0,2075094.3377833564
1464,1464.0,2.0,2076277.2786019393
1465,1465.0,1.0,2077400.876128881
1466,1466.0,1.0,2078546.8665567955
